,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist,Mood,MoodR,ExplicitR
924,Weirdo,0aIj36K0tuJIt6kpN4Jbtq,Inside Voices / Outside Voices,K.Flay,0pCNk4D3E2xtszsm6hMsWr,"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop', 'rock']",225033,49,False,0.575,0.64,6,-6.061,1,0.0455,0.00831,0.00173,0.161,0.565,93.991,Walk_Like_A_Badass,Confidence,5,0
925,Longshot,1Yi8XPnCPoimWwqxwm3uz9,Longshot,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",232960,53,False,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,Walk_Like_A_Badass,Confidence,5,0
926,Aye,5n7yP1qQiXs9uCE3m1eyGB,Aye,Sam Fender,6zlR5ttMfMNmwf2lecU9Cc,"['modern rock', 'north east england indie']",186773,48,True,0.587,0.823,1,-4.852,1,0.0456,0.104,4.91e-05,0.0998,0.73,156.048,Walk_Like_A_Badass,Confidence,5,1
928,Sad Girl Summer,52ITJgaQHGQ4Uxnqz44jWP,Sad Girl Summer,Cassyette,3X8VK5wNpLQCVEo4sWBH2A,['alt z'],193181,52,False,0.608,0.728,5,-3.351,1,0.0734,0.00381,0.0,0.0712,0.78,132.137,Walk_Like_A_Badass,Confidence,5,0
934,Cheer Up London,6YwYfxEFDUZZ1xX5vlBYmF,Are You Satisfied?,Slaves,3xByNj8XW17oW0wsJhgzYL,"['english indie rock', 'kent indie', 'modern alternative rock', 'modern rock']",153266,52,False,0.627,0.861,1,-1.856,1,0.0509,0.000564,0.0,0.0312,0.623,122.133,Walk_Like_A_Badass,Confidence,5,0
935,Slow,7llRb02z7gNG2cWKmtuKaq,Slow,Airways,5fRpvt0RU5UL6YwQekpofE,"['english indie rock', 'modern alternative rock', 'modern rock']",187826,46,True,0.65,0.659,2,-7.74,1,0.0349,0.0137,0.0718,0.284,0.733,91.999,Walk_Like_A_Badass,Confidence,5,1
936,I.N.V.U.,6qTagiSQjEcfpVm1NHJJEU,I.N.V.U.,Kid Kapichi,2iwVdN0Geaw5Sn2Abeh9fB,"['british alternative rock', 'english indie rock', 'modern alternative rock', 'modern rock']",163560,48,False,0.778,0.78,0,-5.3,1,0.0843,0.00611,2.68e-05,0.0314,0.965,125.126,Walk_Like_A_Badass,Confidence,5,0
941,Fuck Me (I Didn’t Know How To Say),07M8tCNuO9RZenyINtp2QB,Fuck Me (I Didn’t Know How To Say),Crawlers,2xtmoxSauQs0TQFUoHmbfy,"['indie pop', 'warrington indie']",186786,56,True,0.521,0.679,8,-6.093,1,0.0892,0.0263,0.00122,0.0911,0.555,179.346,Walk_Like_A_Badass,Confidence,5,1
942,THREE HEADS*,4apXjryIqMFUdOjWMM6zZp,THREE HEADS*,Jean Dawson,7vNNmjV14SKQzlQAEg0BXP,['modern indie pop'],171842,60,False,0.564,0.875,6,-4.013,1,0.052,0.443,0.000158,0.0787,0.61,139.991,Walk_Like_A_Badass,Confidence,5,0
943,What Went Down,78tgXRq9Q6tPNP9hKCpgwB,What Went Down,Foals,6FQqZYVfTNQ1pCqfkwVFEa,"['indie rock', 'modern rock', 'oxford indie', 'rock']",300720,56,False,0.231,0.919,2,-6.182,0,0.0722,0.00313,0.00442,0.0643,0.128,146.94,Walk_Like_A_Badass,Confidence,5,0
950,Black Roller Coming,5OLFlnmmC8gQHiFisYvrAh,Spirit Rising,Philip Sayce,5Npr4HpRE8YlsisRjN9T8h,"['blues rock', 'modern blues', 'modern blues rock']",169287,44,False,0.4,0.916,9,-5.443,0,0.0479,0.00982,0.00611,0.171,0.352,168.209,Walk_Like_A_Badass,Confidence,5,0
